time,nicv-value
1201,0.030222303100704707
1202,0.5536224026281742
1203,0.5717870097278795
1204,0.4956499616618004
1205,0.4567829879068149
1206,0.7734708730573742
1207,0.7772975084955531
1208,0.7177950238390438
1209,0.6884284886215202
1210,0.805075346332244
1211,0.8100685364219978
1212,0.7527375561891739
1213,0.71770141413851
1214,0.11541536999233565
1215,0.07159466157249106
1216,0.06203535159008154
1217,0.054725919883113344
1218,0.11573892603408803
1219,0.10980356362537819
1220,0.09247350139875395
1221,0.08124011433742949
1222,0.017196190246097687
1223,0.01598981395068239
1224,0.015830751377175836
1225,0.017199924612695084
1226,0.013929016147543962
1227,0.014521480020561573
1228,0.015754656023552447
1229,0.018663630268480686
1230,0.01794602100472795
1231,0.021540354126594715
1232,0.027428677640438756
1233,0.03725319750520773
1234,0.03133292776662532
1235,0.037568824457615904
1236,0.04794230295432487
1237,0.06805493380651191
1238,0.03261769619220543
1239,0.0411036092413143
1240,0.0462105161852558
1241,0.06678931446342762
1242,0.021663648337259613
1243,0.023410746735838737
1244,0.029356053923593462
1245,0.04289475026760079
1246,0.021361640306668987
1247,0.023005465036059845
1248,0.02699233452018269
1249,0.038205343695437516
1250,0.01882599533611405
1251,0.019727017521308732
1252,0.022749235172730798
1253,0.029781518240152918
1254,0.3796229958061169
1255,0.3634998388544757
1256,0.34343188448616857
1257,0.33953559508524694
1258,0.09713029324858714
1259,0.07320495963565163
1260,0.06793798597006569
1261,0.0703808176977929
1262,0.02142052818403238
1263,0.020276625959340926
1264,0.02181826906209689
1265,0.026606474026418418
1266,0.016455286729213495
1267,0.017330116617334072
1268,0.021737574045426297
1269,0.026740427343531672
1270,0.023234398887901804
1271,0.025284446326612548
1272,0.03523052851600328
1273,0.047476163086720286
1274,0.029721806188041683
1275,0.03631747079450696
1276,0.043554678983524664
1277,0.05617018349004754
1278,0.032703939354478136
1279,0.033326038690706154
1280,0.04066123031999422
1281,0.05438440988961982
1282,0.02112662661940324
1283,0.022277006752290645
1284,0.02795805396637487
1285,0.033373308965964896
1286,0.01884667686956618
1287,0.019681314780965936
1288,0.023725990728366418
1289,0.028808656412890224
1290,0.019864783152615823
1291,0.021214826608081175
1292,0.02525292188120181
1293,0.03301115383084471
1294,0.014586567502980813
1295,0.014356241874683675
1296,0.01777801510005534
1297,0.02278239661936666
1298,0.018092649533587808
1299,0.01934963380168064
