time,nicv-value
1201,0.04852167439641446
1202,0.034783815661997015
1203,0.037621895911890524
1204,0.039006327409702585
1205,0.051758410872961985
1206,0.0348485428542176
1207,0.03492038478744829
1208,0.035427649103845445
1209,0.04092714006551073
1210,0.03314818544778225
1211,0.033051632901409576
1212,0.034743861547221325
1213,0.03707689954541274
1214,0.02987643839173015
1215,0.029299827675148788
1216,0.03008088413400654
1217,0.03183471179846163
1218,0.02813612827776759
1219,0.029805823430184245
1220,0.031852414322921574
1221,0.03329841336837271
1222,0.02607755047540424
1223,0.026109807935417527
1224,0.02781552472141633
1225,0.02640900845995204
1226,0.02456094505359333
1227,0.024863337112932357
1228,0.02516268980871291
1229,0.027257433534853312
1230,0.023478881951706786
1231,0.026484802580235903
1232,0.026912048407202488
1233,0.0308389351969989
1234,0.037022002426065
1235,0.03615036402323643
1236,0.03841877876117027
1237,0.04737012447131171
1238,0.037255394789596295
1239,0.03811223157228222
1240,0.03864350980133667
1241,0.050266597191275963
1242,0.02685779615638312
1243,0.026695508885553446
1244,0.0281896662917996
1245,0.032433716882401924
1246,0.028126500957794783
1247,0.028084112158105516
1248,0.03111425274996332
1249,0.03394940746525355
1250,0.027832423775422967
1251,0.027561248404467928
1252,0.02701041545019164
1253,0.032319265055382115
1254,0.02761671937412268
1255,0.028781914371211036
1256,0.028856359244475972
1257,0.030016443990104613
1258,0.025409624953554345
1259,0.025121521149924348
1260,0.027208462209917288
1261,0.02792046998473478
1262,0.024975790430744542
1263,0.026487205515087958
1264,0.027378961971405158
1265,0.030783313570942116
1266,0.026485433763878415
1267,0.02678181754770064
1268,0.02755596739569593
1269,0.030710802534492935
1270,0.03378302631174454
1271,0.03511582275584747
1272,0.034644678999532295
1273,0.04119279270317782
1274,0.03225229720718091
1275,0.03205431695225867
1276,0.03342792048965676
1277,0.04038474730964813
1278,0.03373733890563548
1279,0.028734263962069403
1280,0.029108101752141707
1281,0.039219331548991536
1282,0.025440422662628814
1283,0.026266811407269254
1284,0.027983065841828424
1285,0.032625956567842375
1286,0.02558059406717559
1287,0.025797381648702336
1288,0.02627752694421371
1289,0.027645637375810026
1290,0.022695318505281028
1291,0.022560597969287534
1292,0.02350762295223179
1293,0.026016132413493088
1294,0.02462883351524906
1295,0.024777524384069827
1296,0.025116807366805577
1297,0.02567545304648797
1298,0.029107502978007366
1299,0.030480618965313226
1300,0.030085968255391945
1301,0.03081853490200692
1302,0.025420172762652706
1303,0.025074361255854324
1304,0.026141743665507058
1305,0.027512917311791344
1306,0.028463301875711985
1307,0.02850443644631398
1308,0.028790332296028717
1309,0.02945023174743866
1310,0.028791643357564817
1311,0.02898401347960433
1312,0.03190644493700759
1313,0.03404592688779191
1314,0.03116640170725935
1315,0.03145454626049596
1316,0.03197452647879573
1317,0.033858439667666135
1318,0.031513020686324174
1319,0.02668321451753094
1320,0.027388051320955998
1321,0.0341369137232403
